time [ms],roll [rad],pitch [rad],yaw [rad]
36010,-0.1164541767125724,0.0464823734654075,-0.03989873602755778
36020,-0.1199732067474807,0.0468096997523224,-0.046350238129503785
36030,-0.1228116992802431,0.0453158796335978,-0.05199698452115631
36040,-0.1241972049350993,0.0419044227375466,-0.056862570781031296
36050,-0.1237905074147124,0.0372825140908975,-0.06118858647819292
36060,-0.1214440172714246,0.0324644552036351,-0.06525617818261864
36070,-0.1173836679788412,0.0286244909476998,-0.06937978474067208
36080,-0.1125221278200769,0.0267047323801417,-0.07389414387874904
36090,-0.1079024855175269,0.0270850117294298,-0.07892505235729685
36100,-0.1041478141273041,0.0296186604842351,-0.08436809867646611
36110,-0.1017180066468921,0.0336407167601119,-0.09007863014698425
36120,-0.1007354611329802,0.037998440638182,-0.0957012727699702
36130,-0.1005557727348255,0.0416365163770509,-0.10075787024833649
36140,-0.1003885221511442,0.0440385333080809,-0.10510044787328132
36150,-0.0997678766875755,0.0451910933967111,-0.10884554762466547
36160,-0.0982862680849734,0.0453681116793377,-0.11235556696226645
36170,-0.0960323341232201,0.0449241347662328,-0.11594739873918436
36180,-0.0934051784552621,0.0442883024767651,-0.11985052529213447
36190,-0.0907664248517297,0.0439115520705757,-0.12394485825209611
36200,-0.088647743630867,0.0440227632230878,-0.1279713953458521
36210,-0.0872582916783522,0.044636995581169,-0.13183119087093464
36220,-0.0865973033752873,0.0456668597425389,-0.13541990411761606
36230,-0.0866682986409921,0.047151405810786,-0.13872606289282263
36240,-0.087320216602365,0.0491571192987669,-0.1419772250559268
36250,-0.0882451453611838,0.0516560937842859,-0.14525692255899414
36260,-0.0890709207192411,0.0546109473463241,-0.14846784960798476
36270,-0.0897656075133362,0.0579537920107263,-0.1515276134167194
36280,-0.090406077784771,0.0614506099905206,-0.1543596661832729
36290,-0.0909239019604395,0.0649482077870726,-0.15675664796500466
36300,-0.0914143965765049,0.0683495391302732,-0.15846346041910087
36310,-0.0919044637051979,0.0716772303331627,-0.1594539393044745
36320,-0.0924935439050318,0.0749924831926862,-0.1600654633608254
36330,-0.093580313819517,0.0783164214700986,-0.1605115291348862
36340,-0.095117904390137,0.0814875487262699,-0.16080980726323824
36350,-0.0968273305158695,0.0840712251522931,-0.16100493629337786
36360,-0.0983133788638378,0.0857043450901484,-0.16079878118263746
36370,-0.0988038998233547,0.0865687634214227,-0.1601248738169989
36380,-0.0981662357283027,0.0869220580261842,-0.15943661480027815
36390,-0.0969438223240351,0.0871310803856308,-0.15928946014064094
36400,-0.0958844736114534,0.0875031584643192,-0.15976391223327435
36410,-0.0957564814133383,0.0878892681270707,-0.16042359100994208
36420,-0.0966515378284895,0.0877119871449286,-0.16072670545440393
36430,-0.0980327403438259,0.0862254786862747,-0.1603991897834922
36440,-0.0993069562290205,0.0830133947870617,-0.15961150076066266
36450,-0.1000551076468962,0.0783702717137906,-0.1588288787615355
36460,-0.1001642414334317,0.0731739863820473,-0.15824020151594786
36470,-0.0996848265123592,0.0685708574002165,-0.15761009845987406
36480,-0.0984508498614225,0.0654322300767071,-0.15715185788189245
36490,-0.0967979427865911,0.0639694093308586,-0.15747689096487916
36500,-0.0953730629208019,0.0641575370096882,-0.15894199130830766
36510,-0.0944300507427744,0.0659195614198388,-0.16164450634337624
36520,-0.0942865005860508,0.0684783527879488,-0.16516972674261488
36530,-0.0949203540138525,0.0706652984318602,-0.1685881733987915
36540,-0.0960597899294524,0.0715638568994854,-0.17101105650088333
36550,-0.0972979966530174,0.0707197422367274,-0.1717580273795578
36560,-0.0977831929802464,0.068495503327272,-0.17088026694076008
36570,-0.0970270618933562,0.0657552637543013,-0.1694316268137408
36580,-0.0953675652723045,0.0634131428760652,-0.16837646326435607
36590,-0.0932462514682136,0.0623996453318217,-0.16795993242244012
36600,-0.0912188096746224,0.0631652623199032,-0.16804726262770875
36610,-0.0898736306510932,0.0654474060483762,-0.16849318156763737
36620,-0.0894000192409462,0.0682030662721358,-0.16918444608029115
36630,-0.0895214952450518,0.069990915705262,-0.1700432361476958
36640,-0.0897897719301999,0.0694615432813551,-0.17103980596716473
36650,-0.0898451801750031,0.0660124524717371,-0.17205452850976455
36660,-0.0892878692970491,0.060092616429149,-0.1727498520285815
36670,-0.0874944614792647,0.0530756800656792,-0.1729699578837054
36680,-0.0841320080601,0.0465278249285394,-0.17287328601565166
36690,-0.0792487698120101,0.0416432619486622,-0.17314107813551738
36700,-0.0735814763476465,0.038835448906045,-0.17461425375992512
36710,-0.0682462136000078,0.0379765463308468,-0.17756214362483647
36720,-0.0641443024351588,0.0388314771853117,-0.18159408931860876
36730,-0.0617580749476965,0.0409306994646232,-0.18604672464478056
36740,-0.0612028123552824,0.0432954363323909,-0.19030916375182705
36750,-0.0620968580436271,0.0450057571172687,-0.19401552589523186
36760,-0.0636404441276417,0.0453696003968185,-0.19689005925024206
36770,-0.0649106903206667,0.0442495740149214,-0.1987789964456328
36780,-0.064913203931851,0.0420967031039883,-0.19981890535981717
36790,-0.0629872957575778,0.0396718496496162,-0.20048231206705247
36800,-0.0596563506524008,0.0377435644540951,-0.20144454129460398
36810,-0.0559189348787975,0.0370650750298665,-0.20308852751516704
36820,-0.0526842010190888,0.0382065400950427,-0.20548486718994274
36830,-0.0507614729748761,0.040998920410628,-0.2084115326087892
36840,-0.0504734907054941,0.0444627920990111,-0.21153982141938288
36850,-0.0514974081422952,0.0474557732531746,-0.214336209666677
36860,-0.0530736348790267,0.0492404265926689,-0.21647770618468432
36870,-0.054457210005857,0.0497429731099737,-0.21822087261746104
36880,-0.0553982289294299,0.0494654938163408,-0.2201026443627716
36890,-0.0560944466503705,0.0491382952361495,-0.22248152762142048
36900,-0.0565698389670166,0.0495240721103786,-0.22540100943778518
36910,-0.0567372913920216,0.0509323700499552,-0.22837531681893464
36920,-0.0567138607938401,0.0530163604613332,-0.23125002984514942
36930,-0.0568511871799603,0.0550176474379377,-0.2339600498566905
36940,-0.0573228970498434,0.0565265837662023,-0.23638141485243835
36950,-0.0579994424967002,0.0575669152631007,-0.23832757956552464
36960,-0.0585888371159103,0.0583517228297843,-0.2399432196119038
36970,-0.0587223451333078,0.0589950742004715,-0.24153764492610574
36980,-0.0581977810347731,0.059687249834518,-0.24333254572587326
36990,-0.0568988966249078,0.0608606852710327,-0.2455006689919934
37000,-0.0552463930999632,0.0626129008548852,-0.24811237262740327
37010,-0.0539409284559297,0.0643793563876023,-0.25099497134946347
37020,-0.0531531730028824,0.0652494973361774,-0.25382686201561344
37030,-0.0528343983724774,0.0641894463948586,-0.2563439262252374
37040,-0.0526806218260253,0.0608441964005898,-0.25864911310785477
37050,-0.0521713436332158,0.0560842211136075,-0.261135948069676
37060,-0.0513302468260201,0.051363459341307,-0.2642521671654454
37070,-0.0502325066613163,0.0480764075460553,-0.26825244454523434
37080,-0.0492964523973192,0.0469458114763143,-0.27311712672203514
37090,-0.0491029498222696,0.0479774605020818,-0.27856850454694504
37100,-0.05017051571833,0.0506343419803517,-0.28419355701402993
37110,-0.0528348838752174,0.0539610003894765,-0.28929312127929396
37120,-0.0565459551217168,0.0570028729444316,-0.2933661720947258
37130,-0.0604185779636759,0.0590458931996422,-0.29640560517898873
37140,-0.0639522321017532,0.0598298963433892,-0.29873703704876164
37150,-0.066873807936896,0.0597904289255484,-0.3008734324227582
37160,-0.0690960315538846,0.0597397297144523,-0.30321841660048765
37170,-0.0708557426481031,0.0603343194229271,-0.30588314202303746
37180,-0.0723943068885388,0.061941532943997,-0.3086373503772437
37190,-0.073682279537846,0.0643847485992827,-0.31101017340990267
37200,-0.0747150763476838,0.06691772229302,-0.31297223167213906
37210,-0.0756379840425667,0.0685225040461753,-0.3147675193941968
37220,-0.0762300794233394,0.0685255032972058,-0.3164231014470398
37230,-0.0760961147156676,0.0669256730634929,-0.31781515727028786
37240,-0.0751271757337199,0.0643887134418137,-0.31867896360764036
37250,-0.0734697782615021,0.0618679284601605,-0.3190035972327889
37260,-0.0716339394684324,0.0601607929762117,-0.3192707499300338
37270,-0.0703754069330314,0.0597230832686196,-0.319622234085871
37280,-0.0700621147510128,0.0607880694274921,-0.31974809553744765
37290,-0.0705849541502613,0.063138020227545,-0.3196292990988514
37300,-0.071583639543558,0.0659641036857946,-0.31960558214170054
37310,-0.0727347042574707,0.0681521242812372,-0.3198077427281725
37320,-0.0738223537089165,0.0688584017322471,-0.3203529065351549
37330,-0.0742607123341408,0.0680235844341672,-0.3212825190286086
37340,-0.0737062874303139,0.0662765509631189,-0.3224818826442293
37350,-0.0724609020347865,0.0644336881366966,-0.32366310146873545
37360,-0.0707779400879333,0.0634441307572246,-0.3245997961885605
37370,-0.0689107846943666,0.0637003905842961,-0.32537788939584567
37380,-0.0674807832853458,0.064749225547537,-0.32629550217424086
37390,-0.0667790555253005,0.065826647830782,-0.3273587448372326
37400,-0.0666935221887747,0.0665417984633627,-0.32830934715025895
37410,-0.0672589386423076,0.0670209543874211,-0.3291305563606606
37420,-0.0683489031817908,0.0676691972454383,-0.3299455986183122
37430,-0.0696039006617858,0.0688372030874926,-0.33090843624531563
37440,-0.0707567645864322,0.0706388448027411,-0.33228170066192675
37450,-0.0717587775705286,0.0728843994000353,-0.3340741686471469
37460,-0.0725406392900269,0.0751934814444634,-0.33597826882381066
37470,-0.073324190203034,0.0770037353833218,-0.3376759464048473
37480,-0.0742629709270226,0.0778595173978866,-0.33867324923749087
37490,-0.0749904358451276,0.0777656708058617,-0.33872445583211386
37500,-0.0754101370838496,0.0766590534177793,-0.3382637152899233
37510,-0.0753914195788486,0.0746419531621483,-0.3376916265978318
37520,-0.0748525800351635,0.0718962579949698,-0.3373757397777648
37530,-0.0740847724952103,0.068849934099681,-0.3374135697269578
37540,-0.0733256283966395,0.0660643387451882,-0.33768064644148743
37550,-0.0725481925049573,0.0637831685205381,-0.3381757459044161
37560,-0.0719947848398513,0.062361058648335,-0.33885256459895463
37570,-0.0719317372941939,0.0619524045744569,-0.33941601137639865
37580,-0.0725388782645866,0.0622151641063341,-0.3395606872017152
37590,-0.073899353275534,0.062318099345884,-0.33932935322383595
37600,-0.0758241415666696,0.061390176411677,-0.33900316539892805
37610,-0.0779973333570104,0.0589266578053957,-0.3387093169806068
37620,-0.0795975753388924,0.054956727368106,-0.33825142458101487
37630,-0.079447601427154,0.0500626563150089,-0.3377139990096274
37640,-0.0771636175038588,0.0450421006901674,-0.3375013621051697
37650,-0.0730996831218289,0.0410073581268038,-0.3380244784423754
37660,-0.0683514500490978,0.0393292565573054,-0.33948042308482007
37670,-0.0641358618389988,0.0410113872023717,-0.34147638867709373
37680,-0.0612167327885978,0.0460516413312019,-0.34375732370139045
37690,-0.0601917516282385,0.0531399940413944,-0.34616792560556586
37700,-0.0612957742754187,0.0598632978249079,-0.348097538960384
37710,-0.0642124103139324,0.064109567850606,-0.3489239659026486
37720,-0.0676663397839086,0.0650703915236646,-0.3483138251647606
37730,-0.0699914579505084,0.0628293764659217,-0.34651397335328316
37740,-0.0705046440726817,0.058300972520417,-0.34412505371601143
37750,-0.069542018447947,0.0531389924341132,-0.3416040477802833
37760,-0.0674095704618815,0.048985588206555,-0.33946586431086034
37770,-0.0645352150575474,0.046826337455737,-0.33817896430592964
37780,-0.0617521676153843,0.0467623524255476,-0.3380517511383112
37790,-0.059812482355618,0.0484479304178449,-0.33880296235062546
37800,-0.0588107759621448,0.0513091077489942,-0.33959325208751245
37810,-0.0589977275746832,0.0539455244196283,-0.34007267780915607
37820,-0.0602865312505777,0.0547490790096013,-0.34015066062368726
37830,-0.0617104895952716,0.0530060438581992,-0.33932670913313157
37840,-0.0616865863338251,0.0492241236740684,-0.3372824574423594
37850,-0.0589667887757114,0.0445772061915765,-0.33450910447929716
37860,-0.0535365472250066,0.0401401712004213,-0.3321395044085109
37870,-0.0462460275040853,0.0369893275157555,-0.33086202571465706
37880,-0.0386119797318811,0.0358444715712557,-0.33066914883616505
37890,-0.0320459943079632,0.0367528791399642,-0.3311081635528119
37900,-0.0272018761554896,0.0392809398594106,-0.3314530729556242
37910,-0.0244810491140072,0.0425604777280867,-0.33141081018140106
37920,-0.0238959289322785,0.045514978896155,-0.33093044055784926
37930,-0.024797281290321,0.0473314571074279,-0.32994404102156705
37940,-0.0258403064260222,0.0480281830062816,-0.32870241162805636
37950,-0.026058657377093,0.0480703138532662,-0.3278985748234722
37960,-0.0251091349542206,0.0479389818821649,-0.32794885963427745
37970,-0.0229421319029264,0.0481570627811563,-0.3284807252921085
37980,-0.0196620869656005,0.0489555255311081,-0.32885432029986106
37990,-0.0156888314807635,0.0502326567924075,-0.32919127183748453
38000,-0.0122529846628438,0.0517017748535542,-0.32964402792324754
38010,-0.0104202743495465,0.0532047216610052,-0.3301221248288335
38020,-0.0103416735593856,0.0548037843971751,-0.3305602967081409
38030,-0.0115119180654899,0.0564496436547841,-0.33099108387712106
38040,-0.0132872383823222,0.057765997544382,-0.3314775424862977
38050,-0.0148553972055637,0.0583816890047112,-0.33201806657907174
38060,-0.0155859672901144,0.0579929562679264,-0.3327527666390686
38070,-0.0153847431866113,0.0568212037712504,-0.33365314915222477
38080,-0.014570650856548,0.0557400221695095,-0.3348183610523261
38090,-0.0136805510993466,0.0555645613410546,-0.3364898621507877
38100,-0.0132789027041416,0.0567210474483067,-0.3389382375924026
38110,-0.0137545065448866,0.0592031301668656,-0.3420131250889409
38120,-0.0150374533060046,0.0624959058469728,-0.3450976828464698
38130,-0.0166913498895388,0.0657594953275259,-0.34770159618734975
38140,-0.0182222885245919,0.0680897764365636,-0.34967682976477343
38150,-0.0193556967141971,0.0685692433587082,-0.35108054253867516
38160,-0.0202714954199352,0.0665422391760423,-0.3521532399638978
38170,-0.0209797194373587,0.0618980362729526,-0.3530492259743421
38180,-0.0214125408538397,0.0553076225872683,-0.35368825909907287
38190,-0.0217149615595981,0.0480551430218568,-0.3539640224152898
38200,-0.0219012473615193,0.0414980712261419,-0.35417138004584237
38210,-0.0216601339766674,0.0369864173564271,-0.35478936700102515
38220,-0.0208309359816805,0.0352318926161725,-0.35616342159489345
38230,-0.0202219731202357,0.0363108780085939,-0.3583545490100315
38240,-0.0203398839775844,0.0393472866959488,-0.3611238693397445
38250,-0.0211162445171621,0.0429941078551695,-0.36392095530740365
38260,-0.0226185920059305,0.0458947262208941,-0.3663998674579627
38270,-0.0246297760598668,0.0471525775839353,-0.36811455609376154
38280,-0.0262828767491219,0.0466783550975232,-0.3686965324130702
38290,-0.0268398827309016,0.0449219667279775,-0.36833987461794426
38300,-0.0261476488136768,0.0425485251665363,-0.36794383472776104
38310,-0.0246205691014079,0.040387592385239,-0.36819453309895755
38320,-0.0230369419305107,0.0391357517902182,-0.36911850255921985
38330,-0.0220753952915902,0.0392697216534557,-0.37047430711351015
38340,-0.0223764995588325,0.0406019234831546,-0.37205211268410654
38350,-0.0240931758829675,0.0426335725971587,-0.3738830582046113
38360,-0.0270313432265394,0.0445243276570786,-0.37586960541770087
38370,-0.0304607375398581,0.0456477062692491,-0.3777871961770658
38380,-0.0337484340421384,0.0458595615425588,-0.37946252725644936
38390,-0.0361683918663873,0.0455555241666704,-0.380447534122206
38400,-0.0368313005661372,0.0452787077577716,-0.38061659104862544
38410,-0.0354512452096082,0.045265937720373,-0.38042944827470615
38420,-0.0326320023504487,0.0455544799826021,-0.38040524575536305
38430,-0.0290303138391038,0.0465393794205003,-0.3807729234620876
38440,-0.0254083974079346,0.0485764977676752,-0.3814263747856321
38450,-0.0226093104457702,0.0515153095375031,-0.38215010698079066
38460,-0.0210559407552882,0.0548498087459787,-0.3828139743206993
38470,-0.0207031338800287,0.0578930483453861,-0.38352530271780316
38480,-0.0211635521002678,0.0601679079672532,-0.3842143364009454
38490,-0.0218964454882197,0.0616610867644806,-0.3847575072150389
38500,-0.0224313271380005,0.0627295766565033,-0.38506569063811336
38510,-0.0223259151834271,0.0639343737932654,-0.38509713634691045
38520,-0.0215404261806473,0.0656559977887383,-0.38513864380581486
38530,-0.0205183727263151,0.0677781298599708,-0.38542517259132225
38540,-0.0197725193749158,0.0699014660279625,-0.38612041573433653
38550,-0.0196138286687388,0.0718027287013499,-0.3872608482955813
38560,-0.0201400811996277,0.0734214901344414,-0.3886295528235897
38570,-0.0213606504696542,0.0748690622823931,-0.39000106921286903
38580,-0.0235106893188491,0.0763025471080071,-0.39138090983089624
38590,-0.0264239166479828,0.0780392646398622,-0.3927566113436052
38600,-0.0298348949089113,0.0802520555539325,-0.39404927566617354
38610,-0.0338085705249891,0.0829751837023855,-0.394826340799888
38620,-0.0376806728778067,0.0862673405159724,-0.39459085844575514
38630,-0.0405210697528269,0.0898228364307377,-0.39377119408385064
38640,-0.0424272449905453,0.0928407827698827,-0.39307865021176047
38650,-0.043789470513713,0.0948292106903427,-0.3928034129939235
38660,-0.0448181647421002,0.0960864314434841,-0.3925274690988536
38670,-0.0457096503973832,0.0971012191257296,-0.39172658220978507
38680,-0.0465940271185271,0.0979264298735675,-0.39046662506487406
38690,-0.0475137279475485,0.098307952436763,-0.38898882767093146
38700,-0.0480069558766318,0.0983757341030385,-0.38759059316663635
38710,-0.0479786895810617,0.0988086604293311,-0.3863068133552241
38720,-0.0477090597789571,0.0998556235884555,-0.38488651482542435
38730,-0.0477455083855535,0.1008899851433243,-0.3832090730880098
38740,-0.0485005402467502,0.1010365967857817,-0.3813619137020692
38750,-0.0499548540165045,0.0999439212269775,-0.37937015357675086
38760,-0.0514523461411248,0.0979177459983886,-0.37708722123521476
38770,-0.0524272182521309,0.0957550435578904,-0.37442533960189905
38780,-0.0524860382867137,0.0942668753161709,-0.3717895229602335
38790,-0.0519619018388231,0.0937058764174677,-0.36986132669545135
38800,-0.0512647131246879,0.0941064029291721,-0.36875919554034486
38810,-0.0506500130197758,0.0954974876921494,-0.368087396851728
38820,-0.0507172522001876,0.0974845003490276,-0.36727621322351567
38830,-0.0516754954220014,0.0989818358224798,-0.36583261883412854
38840,-0.0533843564530727,0.0986168468295854,-0.36364495940031416
38850,-0.0554671640230423,0.0955617923834092,-0.36088129814141334
38860,-0.0572026079191901,0.089950373438704,-0.3576106008396056
38870,-0.0578465308245069,0.0827943469194064,-0.35387577310381935
38880,-0.057396072238473,0.0755531342332805,-0.34987233883263147
38890,-0.0562628685830464,0.0696173163871272,-0.3460042840836022
38900,-0.0547077040776051,0.0664206991443312,-0.3424264670704016
38910,-0.0535625994302433,0.0666266208478358,-0.3394439027932601
38920,-0.0535823239892482,0.069603555265382,-0.33724593007516623
38930,-0.0550658110658288,0.0737573112732618,-0.33538709618040996
38940,-0.0579192789960185,0.0772187224788051,-0.33323174220727636
38950,-0.0614263622230499,0.078410269281605,-0.3304530854141401
38960,-0.0645650264632683,0.0765202414360091,-0.32723445246764093
38970,-0.0664217744835901,0.0719926365726929,-0.32415183434976536
38980,-0.0666264732089087,0.0660811691819044,-0.32185864740730175
38990,-0.0651680624168776,0.0601952457629071,-0.32050232643747156
39000,-0.0620903803474314,0.0560418182719984,-0.31965152729642066
39010,-0.0579832109147811,0.0545775935196987,-0.31876599514199766
39020,-0.0538425051290551,0.0558568569507369,-0.31756252277513997
39030,-0.0505890678332864,0.059006204313203,-0.3163618749921602
39040,-0.048834305835787,0.0628279448730084,-0.3155455422194886
39050,-0.0487302961373787,0.0663160831822918,-0.3150503537729561
39060,-0.0496443845704569,0.0686604471159917,-0.3146592019061425
39070,-0.0508257415789813,0.0696022446615761,-0.3142531008957927
39080,-0.0515782595582694,0.0694542216773141,-0.31394353314377366
39090,-0.0513947142192884,0.0688603336540607,-0.3139609659090443
39100,-0.0499182987320996,0.0686253481614669,-0.3142478376682951
39110,-0.0473608047302864,0.0692603751330658,-0.31467284151709496
39120,-0.0443859133752804,0.0707933810610282,-0.31526359684872673
39130,-0.0416811203369179,0.0729445411594529,-0.31602540899932263
39140,-0.0399360918612585,0.0752084113707852,-0.3168363856313492
39150,-0.039578075317808,0.0772012993679865,-0.31740783084880064
39160,-0.0401791785497637,0.0791070327427459,-0.3175556675678606
39170,-0.0411828671087045,0.0812579131010955,-0.31757257338567935
39180,-0.042387399821128,0.0837246528623132,-0.3180217644057197
39190,-0.0433336969669168,0.0865178578293346,-0.3190841236976929
39200,-0.0439712933803174,0.0896236271405635,-0.32057539620471265
39210,-0.044631140101654,0.0929044986896646,-0.32191780010164606
39220,-0.0451175322437867,0.0964016464641171,-0.32268053336662605
39230,-0.0453706290779661,0.0999109546512116,-0.3229844388897385
39240,-0.0455134934697905,0.1028426800708392,-0.32286050185578485
39250,-0.045242424581149,0.1048934531878429,-0.32242152097523435
39260,-0.0444302538517338,0.1060746794185414,-0.3219629262696255
39270,-0.0430705638989013,0.1067388817505459,-0.32157024566633674
39280,-0.0414491785190305,0.107363256694455,-0.3211969915876409
39290,-0.040193886805959,0.1081179628504895,-0.320903400544283
39300,-0.039547632173153,0.1088249888182934,-0.3207336344985645
39310,-0.0394405873364663,0.1088243801924495,-0.32063688303194904
39320,-0.0393272439894712,0.1076852891348041,-0.3203279099648262
39330,-0.0384998282410481,0.1055453981818225,-0.3198843090347965
39340,-0.0368292725617478,0.103036974652153,-0.3196701057846625
39350,-0.0347359828612703,0.100982492289228,-0.3199168666865302
39360,-0.0327385614397247,0.0997811924984817,-0.32067890997225534
39370,-0.0314726022828044,0.0992774218821331,-0.32183058543423426
39380,-0.0315418433910471,0.0988660577258377,-0.32313892979423087
39390,-0.0329735386236809,0.0978877399915029,-0.32425350707855416
39400,-0.0353214706810489,0.0958779672541559,-0.32500786189113895
39410,-0.0379772244649744,0.0927355104248262,-0.3254116908932878
39420,-0.0401226969317362,0.0891348552245453,-0.3257562870160029
39430,-0.0415557643033752,0.0859215770089887,-0.32648743976869943
39440,-0.0424052149828842,0.0840668209811061,-0.32783943077194433
39450,-0.0430840172027534,0.0842467086863508,-0.3297905293986092
39460,-0.0441340733538769,0.0865780827546473,-0.3322125384349994
39470,-0.0460488700521476,0.0906613303138562,-0.33487046875020465
39480,-0.0490031965071858,0.0955930625193432,-0.33732040440824607
39490,-0.052888072415481,0.1000478126698796,-0.33910168706958355
39500,-0.0575354208151686,0.102835183932794,-0.3398777762145009
39510,-0.062513652548908,0.1031717334506385,-0.3397474293128242
39520,-0.0670845103553738,0.1009849734094434,-0.3389574820575896
39530,-0.0704906416353212,0.0968974155630115,-0.3375983988880642
39540,-0.0720953365762032,0.0922376493764595,-0.33584586944761163
39550,-0.0716436736363883,0.0883788644251896,-0.33421587731822555
39560,-0.0692325988331765,0.0860236113541461,-0.33324107087543475
39570,-0.0653659336518764,0.0851300202990919,-0.33318704843834257
39580,-0.0608220217415297,0.0853478988664363,-0.33383858899355423
39590,-0.0561429434907223,0.0864613602562134,-0.33448953810013093
39600,-0.0518503187508724,0.0881361053729123,-0.33468559237152706
39610,-0.0485987203012646,0.0897856144963156,-0.33452380952022875
39620,-0.0466342359957265,0.0908481330290338,-0.334309510323495
39630,-0.0457655344085556,0.091116458079805,-0.33427315776880606
39640,-0.0455062684581434,0.0908545895590703,-0.33440240869643345
39650,-0.0450824553908441,0.0906893294617677,-0.3344345892193561
39660,-0.0437864736716021,0.0914132520472875,-0.33414158656919457
39670,-0.0415692973617041,0.0932349055239323,-0.33394867217564506
39680,-0.0390417463237292,0.0957674322122906,-0.334503644968446
39690,-0.0366855891114324,0.0982954464081538,-0.3358787241685295
39700,-0.0347625614029171,0.1001663726160555,-0.33759503056598605
39710,-0.0333526578774865,0.1009490119370024,-0.3391193722234289
39720,-0.0323165583785337,0.1005179146445298,-0.34006499012281566
39730,-0.0314792461970207,0.0990787628466896,-0.340225792628317
39740,-0.0305015924009286,0.097360682002977,-0.33955281637397317
39750,-0.0288542257177445,0.0962777809582485,-0.3381328172771536
39760,-0.0265685283367371,0.0962929383954515,-0.33637795328357734
39770,-0.0242743752613523,0.0974619508954797,-0.33471797352215304
39780,-0.0226554411675643,0.0996228754044821,-0.33308385550331154
39790,-0.022125074829605,0.1023175878758649,-0.33119616200410906
39800,-0.0224828596813416,0.1049424579465025,-0.3289878351296225
39810,-0.0234777448145924,0.1069973406091629,-0.32647312243924986
39820,-0.0244760975843382,0.108314214868068,-0.32373070197290166
39830,-0.0248894401401975,0.1089377852898745,-0.3211110863988613
39840,-0.0244994178088155,0.1090465911273604,-0.31865831865587224
39850,-0.0229202182576174,0.1094467335627033,-0.3161766291693706
39860,-0.0202549155836008,0.110615160122074,-0.31369711971930325
39870,-0.0176245236965866,0.1121638620971768,-0.3114804624663463
39880,-0.0163928167403384,0.1130472375067293,-0.309428227540018
39890,-0.0171468595725094,0.112360810505303,-0.3071680636662413
39900,-0.0190856214183836,0.1101257259706005,-0.3044193662437662
39910,-0.0210254674237623,0.1070032889477352,-0.30123228938320046
39920,-0.0221401220309489,0.1038765234786273,-0.29813293124119356
39930,-0.0219266173134931,0.1016421361881972,-0.29584568532373434
39940,-0.0207189026498163,0.1009970138596045,-0.2948886789063845
39950,-0.0194191573952191,0.1019484408487861,-0.2951954558115373
39960,-0.0189304312480281,0.1037920312448593,-0.29587078956322754
39970,-0.0201318152624667,0.105474810111054,-0.29595912698256144
39980,-0.0232697055142209,0.1058929942917365,-0.29502111364834116
39990,-0.0278384819411378,0.1041708223145707,-0.29310728545964015
40000,-0.0327932091325322,0.0998777071017843,-0.2905073598376169
40010,-0.0369719007573098,0.0934114338079824,-0.28757588890180785
40020,-0.0394119751327765,0.0861766639210839,-0.28458243560119234
40030,-0.0398087768043925,0.07996198132417,-0.28194756823281364
40040,-0.0384947684749468,0.0761679298605062,-0.28014458628060823
40050,-0.0365236388593319,0.0754355773069663,-0.2794102267472849
40060,-0.0347481831103714,0.0774919319865953,-0.2795440429861855
40070,-0.0340237440337556,0.0810687815693972,-0.2801359897768605
40080,-0.03534790248911,0.0840924493468143,-0.28077604699963943
40090,-0.038747752211436,0.0840940792973504,-0.2808084956135257
40100,-0.0430594386471283,0.0795317300102964,-0.2798618674171265
40110,-0.0464919411436641,0.0708748390912073,-0.2780657854288018
40120,-0.0480339731963363,0.0604574438188781,-0.27579061223705503
40130,-0.046932706001013,0.0511244581197107,-0.27370212957442286
40140,-0.0431961393897045,0.0449468127432524,-0.27268505703357704
40150,-0.0377394438177341,0.0428987241724124,-0.273080268300431
40160,-0.0319312451090263,0.0447940621736592,-0.2747236110951672
40170,-0.0270529784730003,0.0493803723748327,-0.2770260417190342
40180,-0.0241710939199202,0.0547622552632731,-0.2793625342575681
40190,-0.0234313768190398,0.0591786495265045,-0.2812731768353205
40200,-0.0241912996944322,0.0616338930283605,-0.28257868762765126
40210,-0.0255949878687312,0.0620168825330791,-0.2834109063812722
40220,-0.0268349234902941,0.0608020858278691,-0.28402032372400265
40230,-0.0274057225606074,0.0585386232030541,-0.2846007531156354
40240,-0.0269459661350024,0.0556458487045466,-0.2853493351821934
40250,-0.0252871198481375,0.0526933523228455,-0.2861622045552954
40260,-0.0225440142422753,0.0503154509356591,-0.2866846968425292
40270,-0.0190237546930666,0.0487657422822263,-0.28714548204694257
40280,-0.0154425082003294,0.0479638545420599,-0.28804397610184584
40290,-0.0124828848406606,0.0477303266496824,-0.28960898295125426
40300,-0.0103590458540801,0.047889878244666,-0.29163299681434274
40310,-0.0087938761163623,0.0482427776268305,-0.29362585508493266
40320,-0.0074521919715854,0.0485646583462379,-0.2953341501494289
40330,-0.0060940641482489,0.0487020142194762,-0.2970320170476064
40340,-0.0046485497323164,0.0487262217373813,-0.29891353195753023
40350,-0.0031470356529768,0.048857287531863,-0.30081720158302416
40360,-0.0015693410446822,0.0491481185067085,-0.3027266216410234
40370,-1.57712044386e-05,0.0492079794568817,-0.30475957574552215
40380,0.0014888467618653,0.0485975031955,-0.306839807290741
40390,0.0027942903041733,0.0474369748647061,-0.3086638795499279
